i,j,custo,Theta_fb0,Theta_fb1,Theta_fb2,Theta_fb3,Theta_fb4,Theta_fb5,silo_0,silo_1,silo_2,silo_3,silo_4,silo_5,silo_6,silo_7,silo_8,silo_9,silo_10,silo_11,silo_12,silo_13,silo_14,silo_15,pos
32,38,304.0,304.0,3357.2999999999997,350.875,180.5,159.5,6240.549999999999,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
32,39,304.0,304.0,3357.2999999999997,350.875,180.5,159.5,6240.549999999999,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
32,40,304.0,304.0,3357.2999999999997,350.875,180.5,159.5,6240.549999999999,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
32,41,304.0,304.0,3357.2999999999997,350.875,180.5,159.5,6240.549999999999,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
32,42,304.0,304.0,3357.2999999999997,350.875,180.5,159.5,6240.549999999999,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
32,43,304.0,304.0,3357.2999999999997,350.875,180.5,159.5,6240.549999999999,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
32,44,304.0,304.0,3357.2999999999997,350.875,180.5,159.5,6240.549999999999,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
32,45,304.0,304.0,3357.2999999999997,350.875,180.5,159.5,6240.549999999999,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
32,46,304.0,304.0,3357.2999999999997,350.875,180.5,159.5,6240.549999999999,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
32,47,304.0,304.0,3357.2999999999997,350.875,180.5,159.5,6240.549999999999,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
32,48,304.0,304.0,3357.2999999999997,350.875,180.5,159.5,6240.549999999999,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
32,49,304.0,304.0,3357.2999999999997,350.875,180.5,159.5,6240.549999999999,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
32,50,304.0,304.0,3357.2999999999997,350.875,180.5,159.5,6240.549999999999,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
32,51,304.0,304.0,3357.2999999999997,350.875,180.5,159.5,6240.549999999999,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
32,52,304.0,304.0,3357.2999999999997,350.875,180.5,159.5,6240.549999999999,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
32,53,304.0,304.0,3357.2999999999997,350.875,180.5,159.5,6240.549999999999,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
32,54,304.0,304.0,3357.2999999999997,350.875,180.5,159.5,6240.549999999999,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
32,55,304.0,304.0,3357.2999999999997,350.875,180.5,159.5,6240.549999999999,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
32,56,304.0,304.0,3357.2999999999997,350.875,180.5,159.5,6240.549999999999,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
32,57,304.0,304.0,3357.2999999999997,350.875,180.5,159.5,6240.549999999999,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
32,58,304.0,304.0,3357.2999999999997,350.875,180.5,159.5,6240.549999999999,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
32,59,304.0,304.0,3357.2999999999997,350.875,180.5,159.5,6240.549999999999,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
32,60,304.0,304.0,3357.2999999999997,350.875,180.5,159.5,6240.549999999999,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
32,61,304.0,304.0,3357.2999999999997,350.875,180.5,159.5,6240.549999999999,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
32,62,304.0,304.0,3357.2999999999997,350.875,180.5,159.5,6240.549999999999,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
32,63,304.0,304.0,3357.2999999999997,350.875,180.5,159.5,6240.549999999999,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
32,64,304.0,304.0,3357.2999999999997,350.875,180.5,159.5,6240.549999999999,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
32,65,304.0,304.0,3357.2999999999997,350.875,180.5,159.5,6240.549999999999,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
32,66,304.0,304.0,3357.2999999999997,350.875,180.5,159.5,6240.549999999999,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
32,67,304.0,304.0,3357.2999999999997,350.875,180.5,159.5,6240.549999999999,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
32,68,304.0,304.0,3357.2999999999997,350.875,180.5,159.5,6240.549999999999,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
32,69,304.0,304.0,3357.2999999999997,350.875,180.5,159.5,6240.549999999999,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
32,70,304.0,304.0,3357.2999999999997,350.875,180.5,159.5,6240.549999999999,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
32,71,304.0,304.0,3357.2999999999997,350.875,180.5,159.5,6240.549999999999,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
32,72,304.0,304.0,3357.2999999999997,350.875,180.5,159.5,6240.549999999999,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
32,73,304.0,304.0,3357.2999999999997,350.875,180.5,159.5,6240.549999999999,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
32,74,304.0,304.0,3357.2999999999997,350.875,180.5,159.5,6240.549999999999,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
32,75,304.0,304.0,3357.2999999999997,350.875,180.5,159.5,6240.549999999999,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
32,76,304.0,304.0,3357.2999999999997,350.875,180.5,159.5,6240.549999999999,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
32,77,304.0,304.0,3357.2999999999997,350.875,180.5,159.5,6240.549999999999,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
32,78,304.0,304.0,3357.2999999999997,350.875,180.5,159.5,6240.549999999999,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
32,79,304.0,304.0,3357.2999999999997,350.875,180.5,159.5,6240.549999999999,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
32,80,304.0,304.0,3357.2999999999997,350.875,180.5,159.5,6240.549999999999,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
32,81,304.0,304.0,3357.2999999999997,350.875,180.5,159.5,6240.549999999999,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
32,82,304.0,304.0,3357.2999999999997,350.875,180.5,159.5,6240.549999999999,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
32,83,304.0,304.0,3357.2999999999997,350.875,180.5,159.5,6240.549999999999,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
32,84,304.0,304.0,3357.2999999999997,350.875,180.5,159.5,6240.549999999999,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
32,85,304.0,304.0,3357.2999999999997,350.875,180.5,159.5,6240.549999999999,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
32,86,304.0,304.0,3357.2999999999997,350.875,180.5,159.5,6240.549999999999,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
32,87,304.0,304.0,3357.2999999999997,350.875,180.5,159.5,6240.549999999999,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
32,88,304.0,304.0,3357.2999999999997,350.875,180.5,159.5,6240.549999999999,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
32,89,304.0,304.0,3357.2999999999997,350.875,180.5,159.5,6240.549999999999,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
32,90,304.0,304.0,3357.2999999999997,350.875,180.5,159.5,6240.549999999999,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
32,91,304.0,304.0,3357.2999999999997,350.875,180.5,159.5,6240.549999999999,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
32,92,304.0,304.0,3357.2999999999997,350.875,180.5,159.5,6240.549999999999,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
32,93,304.0,304.0,3357.2999999999997,350.875,180.5,159.5,6240.549999999999,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
32,94,304.0,304.0,3357.2999999999997,350.875,180.5,159.5,6240.549999999999,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
32,95,304.0,304.0,3357.2999999999997,350.875,180.5,159.5,6240.549999999999,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
32,96,304.0,304.0,3357.2999999999997,350.875,180.5,159.5,6240.549999999999,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
32,97,304.0,304.0,3357.2999999999997,350.875,180.5,159.5,6240.549999999999,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
32,98,304.0,304.0,3357.2999999999997,350.875,180.5,159.5,6240.549999999999,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
32,99,304.0,304.0,3357.2999999999997,350.875,180.5,159.5,6240.549999999999,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
32,100,304.0,304.0,3357.2999999999997,350.875,180.5,159.5,6240.549999999999,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
33,0,304.0,304.0,1616.959375,223.0625,0.0,97.0,5152.146874999999,0.0,0.0,10.9375,4.6875,9.375,9.375,14.0625,3.125,6.25,4.6875,0.0,6.25,9.375,12.5,4.6875,4.6875,12
33,1,207.09999999999997,207.09999999999997,1519.1093749999998,222.09999999999997,0.0,114.125,5051.26875,0,0,9.9375,3.6875,8.375,8.375,13.0625,2.125,5.25,3.6875,15.0,5.25,8.375,11.5,3.6875,3.6875,11
33,2,205.20000000000002,205.20000000000002,1458.3093749999998,222.35625000000002,0.0,117.0,4915.003125,0,0,8.9375,2.6875,7.375,7.375,12.0625,1.125,4.25,18.6875,14.0,4.25,7.375,10.5,2.6875,2.6875,10
33,3,203.29999999999995,203.29999999999995,1431.3531249999996,222.64374999999995,0.0,116.5,4790.49375,0,0,7.9375,1.6875,6.375,6.375,11.0625,0.125,19.25,17.6875,13.0,3.25,6.375,9.5,1.6875,1.6875,9
33,4,201.4,201.4,1440.971875,221.55625,0.0,118.0,4661.828125,0,0,6.9375,0.6875,5.375,5.375,10.0625,15.125,18.25,16.6875,12.0,2.25,5.375,8.5,0.6875,0.6875,8
33,5,203.41875,203.41875,1495.834375,227.93046875,0.0,118.953125,4543.01875,0,0,5.9375,0,4.375,4.375,25.0625,14.125,17.25,15.6875,11.0,1.25,4.375,7.5,0,0,7
33,6,197.71874999999997,197.71874999999997,1564.709375,224.73046874999997,0.0,118.9453125,4364.834374999999,0,0,4.9375,0,3.375,19.375,24.0625,13.125,16.25,14.6875,10.0,0.25,3.375,6.5,0,0,6
33,7,191.30625000000003,191.30625000000003,1670.871875,219.62460937500003,0.0,118.4765625,4214.912499999999,0,0,3.9375,0,18.375,18.375,23.0625,12.125,15.25,13.6875,9.0,0,2.375,5.5,0,0,5
33,8,185.60625,185.60625,1825.8406249999998,212.871875,0.0,116.8515625,4161.7125,0,0,2.9375,15.0,17.375,17.375,22.0625,11.125,14.25,12.6875,8.0,0,1.375,4.5,0,0,4
33,9,179.90625,179.90625,2039.7093750000001,207.390625,0.0,115.2265625,4121.099999999999,0,0,17.9375,14.0,16.375,16.375,21.0625,10.125,13.25,11.6875,7.0,0,0.375,3.5,0,0,3
33,10,174.5625,174.5625,2304.521875,200.130859375,0.0,112.0234375,4173.70625,0,15.0,16.9375,13.0,15.375,15.375,20.0625,9.125,12.25,10.6875,6.0,0,0,2.5,0,0,2
33,11,170.703125,170.703125,2628.1749999999997,194.083984375,0.0,101.3125,4302.253125,15.0,14.0,15.9375,12.0,14.375,14.375,19.0625,8.125,11.25,9.6875,5.0,0,0,1.5,0,0,1
33,12,176.40312500000002,176.40312500000002,2697.5249999999996,202.32500000000002,0.0,95.2734375,4336.75,30.0,13.0,14.9375,11.0,13.375,13.375,18.0625,7.125,10.25,8.6875,4.0,0,0,0.5,0,0,1
33,13,186.37812499999998,186.37812499999998,2765.925,215.20039062499998,0.0,106.5625,4518.675,45.0,12.0,13.9375,10.0,12.375,12.375,17.0625,6.125,9.25,7.6875,3.0,0,0,0,0,0,1
33,14,195.87812499999998,195.87812499999998,2827.6749999999997,228.41328124999998,0.0,119.4140625,4714.1375,60.0,11.0,12.9375,9.0,11.375,11.375,16.0625,5.125,8.25,6.6875,2.0,0,0,0,0,0,1
33,15,205.37812499999998,205.37812499999998,2889.4249999999997,241.97578124999998,0.0,134.390625,4948.253125,75.0,10.0,11.9375,8.0,10.375,10.375,15.0625,4.125,7.25,5.6875,1.0,0,0,0,0,0,1
33,16,224.378125,224.378125,2959.725,266.520703125,42.75,153.1171875,5274.28125,90.0,9.0,10.9375,7.0,9.375,9.375,14.0625,3.125,6.25,4.6875,0.0,0,0,0,0,0,1
33,17,242.428125,242.428125,3020.5249999999996,288.65859375,180.5,164.4921875,5437.978125,100,8.0,9.9375,6.0,8.375,8.375,13.0625,2.125,5.25,3.6875,0,0,0,0,0,0,1
33,18,250.97812500000003,250.97812500000003,3071.825,297.27109375000003,180.5,163.5703125,5587.840625,100,7.0,8.9375,5.0,7.375,7.375,12.0625,1.125,4.25,2.6875,0,0,0,0,0,0,1
33,19,259.52812499999993,259.52812499999993,3123.125,305.88359374999993,180.5,162.9453125,5732.953125,100,6.0,7.9375,4.0,6.375,6.375,11.0625,0.125,3.25,1.6875,0,0,0,0,0,0,1
33,20,267.24687500000005,267.24687500000005,3167.7749999999996,313.61015625000005,180.5,161.9921875,5873.315625,100,5.0,6.9375,3.0,5.375,5.375,10.0625,0,2.25,0.6875,0,0,0,0,0,0,1
33,21,274.55,274.55,3208.5062499999995,320.89375,180.5,161.375,5983.159375,100,4.0,5.9375,2.0,4.375,4.375,9.0625,0,1.25,0,0,0,0,0,0,0,1
33,22,281.2,281.2,3242.7062499999997,327.48125,180.5,161.125,6064.325,100,3.0,4.9375,1.0,3.375,3.375,8.0625,0,0.25,0,0,0,0,0,0,0,1
33,23,287.13750000000005,287.13750000000005,3270.4937499999996,333.45781250000005,180.5,160.6875,6132.724999999999,100,2.0,3.9375,0.0,2.375,2.375,7.0625,0,0,0,0,0,0,0,0,0,1
33,24,291.8875,291.8875,3292.3437499999995,338.3640625,180.5,159.9375,6195.1875,100,1.0,2.9375,0,1.375,1.375,6.0625,0,0,0,0,0,0,0,0,0,1
33,25,296.6375,296.6375,3314.19375,343.2703125,180.5,159.1875,6222.5,100,0.0,1.9375,0,0.375,0.375,5.0625,0,0,0,0,0,0,0,0,0,1
33,26,299.25,299.25,3327.6124999999997,345.96875,180.5,158.875,6229.862499999999,100,0,0.9375,0,0,0,4.0625,0,0,0,0,0,0,0,0,0,1
33,27,301.090625,301.090625,3336.934375,347.869921875,180.5,159.1171875,6234.612499999999,100,0,0,0,0,0,3.0625,0,0,0,0,0,0,0,0,0,1
33,28,302.040625,302.040625,3343.584375,348.851171875,180.5,159.2421875,6237.521874999999,100,0,0,0,0,0,2.0625,0,0,0,0,0,0,0,0,0,1
33,29,302.990625,302.990625,3350.2343749999995,349.832421875,180.5,159.3671875,6239.48125,100,0,0,0,0,0,1.0625,0,0,0,0,0,0,0,0,0,1
33,30,303.940625,303.940625,3356.8843749999996,350.813671875,180.5,159.4921875,6240.490624999999,100,0,0,0,0,0,0.0625,0,0,0,0,0,0,0,0,0,1
33,31,304.0,304.0,3357.2999999999997,350.875,180.5,159.5,6240.549999999999,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
33,32,304.0,304.0,3357.2999999999997,350.875,180.5,159.5,6240.549999999999,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
33,33,304.0,304.0,3357.2999999999997,350.875,180.5,159.5,6240.549999999999,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
33,34,304.0,304.0,3357.2999999999997,350.875,180.5,159.5,6240.549999999999,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
33,35,304.0,304.0,3357.2999999999997,350.875,180.5,159.5,6240.549999999999,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
33,36,304.0,304.0,3357.2999999999997,350.875,180.5,159.5,6240.549999999999,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
33,37,304.0,304.0,3357.2999999999997,350.875,180.5,159.5,6240.549999999999,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
33,38,304.0,304.0,3357.2999999999997,350.875,180.5,159.5,6240.549999999999,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
33,39,304.0,304.0,3357.2999999999997,350.875,180.5,159.5,6240.549999999999,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
33,40,304.0,304.0,3357.2999999999997,350.875,180.5,159.5,6240.549999999999,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
33,41,304.0,304.0,3357.2999999999997,350.875,180.5,159.5,6240.549999999999,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
33,42,304.0,304.0,3357.2999999999997,350.875,180.5,159.5,6240.549999999999,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
33,43,304.0,304.0,3357.2999999999997,350.875,180.5,159.5,6240.549999999999,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
33,44,304.0,304.0,3357.2999999999997,350.875,180.5,159.5,6240.549999999999,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
33,45,304.0,304.0,3357.2999999999997,350.875,180.5,159.5,6240.549999999999,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
33,46,304.0,304.0,3357.2999999999997,350.875,180.5,159.5,6240.549999999999,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
33,47,304.0,304.0,3357.2999999999997,350.875,180.5,159.5,6240.549999999999,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
33,48,304.0,304.0,3357.2999999999997,350.875,180.5,159.5,6240.549999999999,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
33,49,304.0,304.0,3357.2999999999997,350.875,180.5,159.5,6240.549999999999,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
33,50,304.0,304.0,3357.2999999999997,350.875,180.5,159.5,6240.549999999999,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
33,51,304.0,304.0,3357.2999999999997,350.875,180.5,159.5,6240.549999999999,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
33,52,304.0,304.0,3357.2999999999997,350.875,180.5,159.5,6240.549999999999,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
33,53,304.0,304.0,3357.2999999999997,350.875,180.5,159.5,6240.549999999999,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
33,54,304.0,304.0,3357.2999999999997,350.875,180.5,159.5,6240.549999999999,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
33,55,304.0,304.0,3357.2999999999997,350.875,180.5,159.5,6240.549999999999,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
33,56,304.0,304.0,3357.2999999999997,350.875,180.5,159.5,6240.549999999999,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
33,57,304.0,304.0,3357.2999999999997,350.875,180.5,159.5,6240.549999999999,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
33,58,304.0,304.0,3357.2999999999997,350.875,180.5,159.5,6240.549999999999,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
33,59,304.0,304.0,3357.2999999999997,350.875,180.5,159.5,6240.549999999999,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
33,60,304.0,304.0,3357.2999999999997,350.875,180.5,159.5,6240.549999999999,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
33,61,304.0,304.0,3357.2999999999997,350.875,180.5,159.5,6240.549999999999,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
33,62,304.0,304.0,3357.2999999999997,350.875,180.5,159.5,6240.549999999999,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
33,63,304.0,304.0,3357.2999999999997,350.875,180.5,159.5,6240.549999999999,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
33,64,304.0,304.0,3357.2999999999997,350.875,180.5,159.5,6240.549999999999,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
33,65,304.0,304.0,3357.2999999999997,350.875,180.5,159.5,6240.549999999999,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
33,66,304.0,304.0,3357.2999999999997,350.875,180.5,159.5,6240.549999999999,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
33,67,304.0,304.0,3357.2999999999997,350.875,180.5,159.5,6240.549999999999,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
33,68,304.0,304.0,3357.2999999999997,350.875,180.5,159.5,6240.549999999999,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
33,69,304.0,304.0,3357.2999999999997,350.875,180.5,159.5,6240.549999999999,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
33,70,304.0,304.0,3357.2999999999997,350.875,180.5,159.5,6240.549999999999,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
33,71,304.0,304.0,3357.2999999999997,350.875,180.5,159.5,6240.549999999999,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
33,72,304.0,304.0,3357.2999999999997,350.875,180.5,159.5,6240.549999999999,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
33,73,304.0,304.0,3357.2999999999997,350.875,180.5,159.5,6240.549999999999,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
33,74,304.0,304.0,3357.2999999999997,350.875,180.5,159.5,6240.549999999999,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
33,75,304.0,304.0,3357.2999999999997,350.875,180.5,159.5,6240.549999999999,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
33,76,304.0,304.0,3357.2999999999997,350.875,180.5,159.5,6240.549999999999,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
33,77,304.0,304.0,3357.2999999999997,350.875,180.5,159.5,6240.549999999999,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
33,78,304.0,304.0,3357.2999999999997,350.875,180.5,159.5,6240.549999999999,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
33,79,304.0,304.0,3357.2999999999997,350.875,180.5,159.5,6240.549999999999,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
33,80,304.0,304.0,3357.2999999999997,350.875,180.5,159.5,6240.549999999999,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
33,81,304.0,304.0,3357.2999999999997,350.875,180.5,159.5,6240.549999999999,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
33,82,304.0,304.0,3357.2999999999997,350.875,180.5,159.5,6240.549999999999,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
33,83,304.0,304.0,3357.2999999999997,350.875,180.5,159.5,6240.549999999999,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
33,84,304.0,304.0,3357.2999999999997,350.875,180.5,159.5,6240.549999999999,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
33,85,304.0,304.0,3357.2999999999997,350.875,180.5,159.5,6240.549999999999,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
33,86,304.0,304.0,3357.2999999999997,350.875,180.5,159.5,6240.549999999999,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
33,87,304.0,304.0,3357.2999999999997,350.875,180.5,159.5,6240.549999999999,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
33,88,304.0,304.0,3357.2999999999997,350.875,180.5,159.5,6240.549999999999,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
33,89,304.0,304.0,3357.2999999999997,350.875,180.5,159.5,6240.549999999999,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
33,90,304.0,304.0,3357.2999999999997,350.875,180.5,159.5,6240.549999999999,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
33,91,304.0,304.0,3357.2999999999997,350.875,180.5,159.5,6240.549999999999,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
33,92,304.0,304.0,3357.2999999999997,350.875,180.5,159.5,6240.549999999999,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
33,93,304.0,304.0,3357.2999999999997,350.875,180.5,159.5,6240.549999999999,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
33,94,304.0,304.0,3357.2999999999997,350.875,180.5,159.5,6240.549999999999,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
33,95,304.0,304.0,3357.2999999999997,350.875,180.5,159.5,6240.549999999999,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
33,96,304.0,304.0,3357.2999999999997,350.875,180.5,159.5,6240.549999999999,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
33,97,304.0,304.0,3357.2999999999997,350.875,180.5,159.5,6240.549999999999,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
33,98,304.0,304.0,3357.2999999999997,350.875,180.5,159.5,6240.549999999999,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
33,99,304.0,304.0,3357.2999999999997,350.875,180.5,159.5,6240.549999999999,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
33,100,304.0,304.0,3357.2999999999997,350.875,180.5,159.5,6240.549999999999,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
34,0,304.0,304.0,1327.3754237288135,224.67796610169486,0.0,103.52542372881358,4945.152542372882,16.949152542372882,5.084745762711864,5.084745762711864,0.0,1.694915254237288,0.0,3.389830508474576,10.169491525423728,13.559322033898304,6.779661016949152,8.474576271186441,10.169491525423728,1.694915254237288,1.694915254237288,6.779661016949152,8.474576271186441,7
34,1,208.05,208.05,1462.871186440678,224.35455508474578,0.0,124.37076271186442,4985.986440677962,15.949152542372882,4.084745762711864,4.084745762711864,0,0.6949152542372881,15.0,2.389830508474576,9.169491525423728,12.559322033898304,5.779661016949152,7.474576271186441,9.169491525423728,0.6949152542372881,0.6949152542372881,5.779661016949152,7.474576271186441,6
